"ID","TUTORIAL_ID","NAME","DISPLAY_SEQ","CONTENT","CREATED","CREATED_BY","UPDATED","UPDATED_BY"
117123875509310626938698188922393619580,117123875509271941312470520788803021948,"Creating a Table",10,"<p>To create a table, you need to define three things:</p>

<ul><li>Its name</li>
<li>Its columns</li>
<li>The data types of these columns</li></ul>

<p>The basic syntax to create a table is:</p>

<pre>create table &lt;table_name&gt; (
  &lt;column1_name&gt; &lt;data_type&gt;,
  &lt;column2_name&gt; &lt;data_type&gt;,
  &lt;column3_name&gt; &lt;data_type&gt;,
  ...
)</pre>

<p>For example, to create a table to store the names and weights of toys, run the following statement:</p>

<code>create table toys (
  toy_name varchar2(100),
  weight   number
);</code>",01-SEP-17 08.19.01.326369000 AM,"CHRIS.SAXON@ORACLE.COM",25-SEP-18 07.21.45.164111000 AM,"CHRIS.SAXON@ORACLE.COM"
103566264885718078585364627630794116052,103563632879277014483527974609264228592,"Building a summary report",130,"<h3>Summarizing our results</h3>
<p>What we really want is a report that shows one line for each session, shows the number of events, the start time and the session duration.</p>
<p>To return a summary report we only need to change one line of code!</p>
<p>We just need to change the output type from <strong>ALL ROWS PER MATCH</strong> to <strong>ONE ROW PER MATCH</strong> and remove the reference to <strong>tstamp</strong> within the SELECT clause.</p>
<code>SELECT
 userid,
 session_id,
 no_of_events,
 start_time,
 end_time,
 session_duration
FROM (SELECT 
       TO_NUMBER(j.session_doc.time_id) as time_id, 
       j.session_doc.user_id as userid
     FROM json_sessionization j) 
MATCH_RECOGNIZE(
   PARTITION BY userid ORDER BY time_id
   MEASURES match_number() as session_id,
            COUNT(*) as no_of_events,
            FIRST(b.time_id) start_time,
            LAST(s.time_id) end_time,
            LAST(s.time_id) - FIRST(b.time_id) session_duration    
   ONE ROW PER MATCH
   PATTERN (b s+)    
   DEFINE
       s as (time_id - PREV(time_id) <= 10)
 );
</code>
<p>...and there is our finished sessionization report.</p>",24-APR-17 01.05.14.625859000 PM,"KEITH.LAKER@ORACLE.COM",16-MAY-18 01.53.09.634728000 PM,"SHARON.KENNEDY@ORACLE.COM"
108969316191388214960932956957764654328,108572075684787330976836028944125402228,"Merge DATE ranges",30,"<p>
The basis of this module is a table defining employee hire periods with a START_DATE and an END_DATE and TITLE of the job they had in that period. Sometimes they have more than one job in a period. NULL as END_DATE indicates the period is still on-going and currently valid.
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , title
from emp_hire_periods
order by emp_id, start_date;</code>
<p>
The table is defined using <b>temporal validity</b> with the PERIOD FOR clause. You can see the DDL here (no need to execute it, the setup code has done that):
<pre>create table emp_hire_periods (
   emp_id         integer           not null
 , name           varchar2(20 char) not null
 , start_date     date              not null
 , end_date       date
 , title          varchar2(20 char) not null
 , constraint emp_hire_periods_pk primary key (emp_id, start_date)
 , period for employed_in (start_date, end_date)
);</pre><p>
When using temporal validity, the valid period of the row goes from and <i>including</i> START_DATE, but to and <i>excluding</i> END_DATE. This is called a <i>half-open interval</i> (as opposed to closed or open intervals) and is very practical to use for date ranges.
</p><p>
As a side note, having temporal validity enabled on the table allows us to use AS OF PERIOD FOR in a query to view hire periods data <i>as of</i> a specific date. For example there were not so many employees in 2010:
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , title
from emp_hire_periods as of period for employed_in date '2010-07-01'
order by emp_id, start_date;</code>
<p>
In 2016 there were more employees and some of the existing had new job titles:
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , title
from emp_hire_periods as of period for employed_in date '2016-07-01'
order by emp_id, start_date;</code>
<p>
What we want to output is a list where we have merged adjoining or overlapping date ranges, so that we can see for example that Mogens Juel has been employed from 2010-07-01 until current time (NULL as END_DATE) and in that period has had 4 jobs.
</p><p>
First we can attempt to do similar to how we found consecutive numbers. We can define ADJOIN_OR_OVERLAP as rows where the START_DATE is smaller than or equal to the END_DATE of the <i>previous</i> row, where we order the rows by START_DATE, END_DATE. And then we look for a pattern of any row followed by zero or more adjoining or overlapping rows.
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , jobs
from emp_hire_periods
match_recognize (
   partition by emp_id
   order by start_date, end_date
   measures
      max(name)         as name
    , first(start_date) as start_date
    , last(end_date)    as end_date
    , count(*)          as jobs
   pattern (
      strt adjoin_or_overlap*
   )
   define
      adjoin_or_overlap as
         start_date <= prev(end_date)
)
order by emp_id, start_date;</code>
<p>
It does merge <i>some</i> of the date ranges when you check the output, but not all. For example Mogens Juel is not completely merged, there should have been a single row only for him with 4 jobs. The problem is that when we order his rows by start_date, the ""Code Tester"" and ""IT Manager"" rows are compared and <i>not</i> found overlapping. A comparison like this to the previous row fails to discover that <i>both</i> rows are adjoining or overlapping to ""Sys Admin"".
</p><p>
Would it help to order by END_DATE first instead of START_DATE? Let's try it:
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , jobs
from emp_hire_periods
match_recognize (
   partition by emp_id
   order by end_date, start_date
   measures
      max(name)         as name
    , first(start_date) as start_date
    , last(end_date)    as end_date
    , count(*)          as jobs
   pattern (
      strt adjoin_or_overlap*
   )
   define
      adjoin_or_overlap as
         start_date <= prev(end_date)
)
order by emp_id, start_date;</code>
<p>
The output has changed, but Mogens Juel still wrongly is shown twice. With the changed ordering, the first attempt at finding a match for Mogens Juel will try to compare the ""IT Technician"" row with the ""Code Tester"" row and fail to find an overlap.
</p><p>
No matter which ordering we choose, we <i>cannot</i> get <i>all</i> the overlaps in a single match by simply comparing a row to the previous row. We need a different way to handle this.
</p><p>
Take a closer look at the rows of Mogens Juel:
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , title
from emp_hire_periods
where emp_id = 143
order by emp_id, start_date;</code>
<p>
A better approach will be to compare the START_DATE of a row with the <i>highest END_DATE that we have found so far</i> in the match.
</p><p>
We could attempt to do this with a definition that says START_DATE <= MAX(END_DATE), but this will not work. MAX(END_DATE) would <i>not</i> be the highest END_DATE of all the previous rows, it would be the highest of <i>all the previous rows plus the current row</i>. If this had been analytic functions, we would have liked a window of ROWS BETWEEN UNBOUNDED PRECEDING AND 1 PRECEDING, but we are getting ROWS BETWEEN UNBOUNDED PRECEDING AND CURRENT ROW. But we cannot specify windows like that in our definition.
</p><p>
Also if we <i>try</i> such a definition, we will at minimum get an error and possibly crash our session. Depending on client and DB version, we might get ""ORA-03113: end-of-file on communication channel"" or ""java.lang.NullPointerException"". Here on LiveSQL you will get a generic ""Error"" after hanging some time and your session will be unusable afterwards - you will need to close your browser and start over logging in again in a new session.
</p><p>
So <b>do not call this statement</b>, it just illustrates a point:
</p>
<pre>/*
select
   emp_id
 , name
 , start_date
 , end_date
 , jobs
from emp_hire_periods
match_recognize (
   partition by emp_id
   order by start_date, end_date
   measures
      max(name)         as name
    , first(start_date) as start_date
    , max(end_date)     as end_date
    , count(*)          as jobs
   pattern (
      strt adjoin_or_overlap*
   )
   define
      adjoin_or_overlap as
         start_date <= max(end_date)
)
order by emp_id, start_date;
*/</pre><p>
Instead we need to reverse the logic. Rather than trying to compare this row to the max of all previous rows (which can't work), we compare the max of all previous rows + current row with the value of the <i>next</i> row:
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , jobs
from emp_hire_periods
match_recognize (
   partition by emp_id
   order by start_date, end_date
   measures
      max(name)         as name
    , first(start_date) as start_date
    , max(end_date)     as end_date
    , count(*)          as jobs
   pattern (
      adjoin_or_overlap* last_row
   )
   define
      adjoin_or_overlap as
         next(start_date) <= max(end_date)
)
order by emp_id, start_date;</code>
<p>
Explanation of the pieces of that query:
</p>
<ul>
<li>We go back to ordering by START_DATE.</li>
<li>The definition checks if START_DATE of the <i>next</i> row is less than or equal to the highest END_DATE seen so far in the match – <i>including the current row</i>, because the MAX call will assume the current row is part of the match when it is evaluated. That means that when a row is classified as ADJOIN_OR_OVERLAP, that row <i>should</i> be merged with the next row.</li>
<li>The pattern looks for zero or more ADJOIN_OR_OVERLAP rows followed by one single row classified LAST_ROW. As that classification is undefined, any row can match it - but since the row <i>before</i> LAST_ROW was classified ADJOIN_OR_OVERLAP, we <i>know</i> that the LAST_ROW should be merged too.</li>
<li>If I find <i>no</i> ADJOIN_OR_OVERLAP rows, the row will become classified LAST_ROW because of the * in the pattern that says that zero ADJOIN_OR_OVERLAP rows are acceptable in the pattern. This means that when a row is <i>not</i> overlapping with any other rows, it will become a match of a single row classified as LAST_ROW and thus <i>unmerged</i> be part of the output.</li>
<li>The measure END_DATE is calculated as the largest END_DATE of the match. Because we are <i>not</i> qualifying the END_DATE in the MAX call with either ADJOIN_OR_OVERLAP or LAST_ROW, MAX here is applied to <i>all rows of the match</i> no matter what classification the rows got.</li>
</ul>
<p>
The output of the query above is much improved, but still not quite correct.
</p><p>
Firstly several of the employees (including Mogens Juel) have a wrong value in the measure END_DATE. Those that are still employed should have NULL in the END_DATE column, and in this output that is only true for those with just a single hire period. For those that have had more than one job, the <i>highest non-null</i> END_DATE is wrongly displayed.
</p><p>
Secondly notice that Zoe Thorston also has overlapping rows – the problem here is just that the END_DATE of <i>both</i> rows are NULL, meaning both rows are current and she has both job functions. With the NULL values, the simple comparison to MAX(END_DATE) will not be true.
</p><p>
Both of these problems are because we are not handling the NULL values in END_DATE. This we will do now.
</p><p>
In this table we have set START_DATE to NOT NULL, but for the sake of being complete, let us <i>pretend</i> it could include NULL.
</p><ul>
<li>So NULL in START_DATE (if we had allowed it) means the employee was employed since the Big Bang at the beginning of time.</li>
<li>And NULL in END_DATE means the employee is employed until the end of time (or at least until someone updates the column with a non-null value ;-).</li>
</ul><p>
We cannot simply use IS NULL logic, as we want MAX to consider a NULL to be higher than any date. So instead we just change the definition to use NVL on both START_DATE and END_DATE, turning NULL in START_DATE into -4712-01-01 (smallest possible DATE in Oracle) and NULL in END_DATE into 9999-12-31 (highest possible DATE in Oracle).
</p><p>
Similarly in the calculation of the END_DATE measure, we use NVL in the MAX call to turn NULL in END_DATE into 9999-12-31, and then if the MAX <i>does</i> return 9999-12-31, we use NULLIF to turn that back into a NULL again.
</p>
<code>select
   emp_id
 , name
 , start_date
 , end_date
 , jobs
from emp_hire_periods
match_recognize (
   partition by emp_id
   order by start_date nulls first, end_date nulls last
   measures
      max(name)         as name
    , first(start_date) as start_date
    , nullif(
         max(nvl(end_date, date '9999-12-31'))
       , date '9999-12-31'
      )                 as end_date
    , count(*)          as jobs
   pattern (
      adjoin_or_overlap* last_row
   )
   define
      adjoin_or_overlap as
         nvl(next(start_date), date '-4712-01-01')
            <= max(nvl(end_date, date '9999-12-31'))
)
order by emp_id, start_date;</code>
<p>
This is a somewhat tricky MATCH_RECOGNIZE clause to understand, but it ends up giving us the desired merged date ranges.
<p></p>
You have seen that date comparison between rows in a pattern classification definition can ""match up"" periods for merging. Unlike how we grouped sequential numbers, this compares not simply to previous row, but to largest value of previous rows. This required us to reverse the logic and look ahead with NEXT.
<p align=""right"">
<a align=""right"" href=""#R1033440518617548126""><em>Return to module list at the top</em></a>
</p>",15-JUN-17 06.33.19.819563000 AM,"KIBEHA@GMAIL.COM",25-JUN-21 09.44.24.397941000 AM,"KIBEHA@GMAIL.COM"
108969316191394259590031030103638185208,108572075684787330976836028944125402228,"Tablespace growth spurts",40,"<p>
The basis of this module is a table that every midnight samples the used space in each tablespace in the database. The dates are continuous (without gaps.)
</p>
<code>select tabspace, sampledate, gigabytes
  from space
 order by tabspace, sampledate;</code>
<p>
We want to discover where there has been ""spurts"" of growth in a tablespace, but spurts can be two different things - either a ""fast"" spurt where a tablespace grew at least 25% in a single day, or a ""slow"" spurt where the tablespace grew between 10% and 25% every day for at least 3 days.
</p><p>
As the samples are at midnight, if we compare the value of the current row with the value of the next row, we get the growth for the current day. This is easily accomplished in the DEFINE clauses by using the NEXT function to read the gigabyte values of the next row (= next date). So we create two classifiers, FAST and SLOW, each with a formula that fits the growth percentage we want to search for. Then in the PATTERN clause we use the operator | which means OR, so that we search for a pattern of <em>either</em> one or more FAST rows <em>or</em> three or more consecutive SLOW rows.
</p>
<code>select tabspace, spurttype, match_no, sampledate, gigabytes
     , end_of_day_gb, end_of_day_gb - gigabytes as growth
     , round(100 * (end_of_day_gb - gigabytes) / gigabytes, 1) as pct
  from space
match_recognize (
   partition by tabspace
   order by sampledate
   measures
      classifier() as spurttype
    , match_number() as match_no
    , next(gigabytes) as end_of_day_gb
   all rows per match
   after match skip past last row
   pattern ( fast+ | slow{3,} )
   define
      fast as next(fast.gigabytes) / fast.gigabytes >= 1.25
    , slow as next(slow.gigabytes) / slow.gigabytes >= 1.10 and
              next(slow.gigabytes) / slow.gigabytes <  1.25
)
 order by tabspace, sampledate;</code>
<p>
Having observed with ALL ROWS PER MATCH that the pattern gives us what we want, we can now transform it to ONE ROW PER MATCH to get a simpler output for our growth spurt report.
</p><p>
Note in particular here, that in ONE ROW PER MATCH output, aggregates and PREV/NEXT functions get their values from the <em>last</em> row of the match. When we use ALL ROWS PER MATCH we could get the same value for DAYS by using FINAL COUNT(*), since FINAL keyword specifies to get the last (final) value. But if we tried FINAL NEXT(gigabytes) we would have gotten an error, as the combination of FINAL and NEXT is for some reason not allowed. However, here in a ONE ROW PER MATCH output, we can achieve the result <em>as if</em> we had used FINAL NEXT, since the NEXT is from the last row and therefore in effect FINAL (just without FINAL keyword.)
</p>
<code>select tabspace, spurttype, startdate, startgb, enddate, endgb, days
     , (endgb - startgb) / days as avg_growth
     , round(100 * ((endgb - startgb) / days) / startgb, 1) as avg_pct
  from space
match_recognize (
   partition by tabspace
   order by sampledate
   measures
      classifier() as spurttype
    , first(sampledate) as startdate
    , first(gigabytes) as startgb
    , last(sampledate) as enddate
    , next(gigabytes) as endgb
    , count(*) as days
   one row per match
   after match skip past last row
   pattern ( fast+ | slow{3,} )
   define
      fast as next(fast.gigabytes) / fast.gigabytes >= 1.25
    , slow as next(slow.gigabytes) / slow.gigabytes >= 1.10 and
              next(slow.gigabytes) / slow.gigabytes <  1.25
)
 order by tabspace, startdate;</code>
<p>
In the previous query we calculated the AVG_GROWTH and AVG_PCT columns in the SELECT list. But it is also allowed to put complex expressions in the MEASURES clause, so we could just as well place the calculations in the measures like this.
</p>
<code>select tabspace, spurttype, startdate, startgb, enddate, endgb, days
     , avg_growth, avg_pct
  from space
match_recognize (
   partition by tabspace
   order by sampledate
   measures
      classifier() as spurttype
    , first(sampledate) as startdate
    , first(gigabytes) as startgb
    , last(sampledate) as enddate
    , next(gigabytes) as endgb
    , count(*) as days
    , (next(gigabytes) - first(gigabytes)) / count(*) as avg_growth
    , round(100 * ((next(gigabytes) - first(gigabytes)) / count(*)) / first(gigabytes), 1) as avg_pct
   one row per match
   after match skip past last row
   pattern ( fast+ | slow{3,} )
   define
      fast as next(gigabytes) / gigabytes >= 1.25
    , slow as next(slow.gigabytes) / slow.gigabytes >= 1.10 and
              next(slow.gigabytes) / slow.gigabytes <  1.25
)
 order by tabspace, startdate;</code>
<p>
You have now seen how to use multiple classifiers and | (OR) in the expressions to search for multiple row patterns simultaneously, if what you are searching is multiple conditions.
</p>
<p align=""right"">
<a align=""right"" href=""#R1033440518617548126""><em>Return to module list at the top</em></a>
</p>",15-JUN-17 06.33.57.620755000 AM,"KIBEHA@GMAIL.COM",25-JUN-17 01.13.02.047056000 AM,"KIBEHA@GMAIL.COM"
108969316191409975625686020282909365496,108572075684787330976836028944125402228,"Bin fitting with limited kapacity",60,"<p>
The basis of this module is a table with results of scientific studies of ""sites"" (like genomes or similar). Our task is assign the study sites to groups in such a manner, that the sum of the CNT column does not exceed 65000 - but the sites in each group has to be consecutive. In other words we need to perform a rolling sum of CNT in order of STUDY_SITE, but stop the rolling sum at the row before it exceeds 65000. Let us try a simple analytic rolling sum.
</p>
<code>select study_site, cnt
     , sum(cnt) over (
          order by study_site
          rows between unbounded preceding and current row
       ) as rolling_sum
  from sites
 order by study_site;</code>
<p>
We can spot that at site 1023 the rolling sum is 73946, which is too much, so our first group (bin) will have to be from site 1001 to site 1022, and then the rolling sum will have to be restarted from site 1023 so we can begin ""filling a new bin"".
</p><p>
The analytic sum cannot be ""restarted"" like that, but pattern matching can do it. Here we make a definition of classifier A that a row is classified A as long as the sum of all the rows in the match so far (<em>including</em> the current row) is less than or equal to 65000. The pattern simply states that a match is one or more consecutive rows classified A. So the rolling sum will continue up to site 1022, then in site 1023 the row will no longer be classified as an A row, so the match stops. With AFTER MATCH SKIP PAST LAST ROW, a new match is then started at the next row after the last row of the previous match, so the new match starts at site 1023. With ALL ROWS PER MATCH we can see how the rolling sum restarts whenever needed, so the MATCH_NO identifies which ""bin"" we group the rows in.
</p>
<code>select study_site, cnt, rolling_sum, match_no
  from sites
match_recognize (
   order by study_site
   measures
      sum(cnt) rolling_sum
    , match_number() match_no
   all rows per match
   after match skip past last row
   pattern ( a+ )
   define a as sum(cnt) <= 65000
)
 order by study_site;</code>
<p>
Of course we could then group by MATCH_NO to get the set of ""bins"" and which sites go where, but we can easily get the same result by changing the query to use ONE ROW PER MATCH and then use aggregates in the MEASURES clause.
</p>
<code>select first_site, last_site, cnt_sum
  from sites
match_recognize (
   order by study_site
   measures
      first(study_site) first_site
    , last(study_site) last_site
    , sum(cnt) cnt_sum
   one row per match
   after match skip past last row
   pattern ( a+ )
   define a as sum(cnt) <= 65000
)
 order by first_site;</code>
<p>
In the previous modules, formulas in DEFINE have accessed the current row, the previous row, following row, first row, or some combination thereof. In this module you have now learned that the DEFINE clause can contain aggregates too, just like MEASURES, enabling you to define a row classification based on data from a whole set of rows.
</p>
<p align=""right"">
<a align=""right"" href=""#R1033440518617548126""><em>Return to module list at the top</em></a>
</p>",15-JUN-17 06.35.09.159124000 AM,"KIBEHA@GMAIL.COM",15-JUN-17 06.35.09.159207000 AM,"KIBEHA@GMAIL.COM"
151905700197617671236850503090237646910,151905700197614044459391659202713528382,"Introduction",10,"<p>This tutorial shows you how to summarize your data using aggregate functions and group by. It uses the following table as its source:</p>

<code>select * from bricks;</code>",31-JUL-18 08.48.32.384409000 AM,"CHRIS.SAXON@ORACLE.COM",31-JUL-18 08.56.21.073042000 AM,"CHRIS.SAXON@ORACLE.COM"
117123875509657588648927587495534292092,117123875509271941312470520788803021948,"External Tables",30,"<p>You use external tables to read non-database files on the database server. For example, comma-separated values (CSV) files. To do this, you need to:</p>
<ul>
<li>Create a directory pointing to the location of the file on the server</li>
<li>Use the organization external clause</li>
<li>State the directory and name of the file you want to read</li>
</ul>

<p>For example:</p>

<code>create or replace directory toy_dir as '/path/to/file';

create table toys_ext (
  toy_name varchar2(100)
) organization external (
  default directory tmp
  location ('toys.csv')
);</code>

<p><i><strong>Note:</strong> LiveSQL doesn't support external tables. So these statements will fail!</i></p>

<p>When you query this table, it will read from the file:</>

<pre>/path/to/file/toys.csv</pre>

<p>This file must be accessible to the database server. You cannot use external tables to read files on your machine!</p>",01-SEP-17 08.32.41.440260000 AM,"CHRIS.SAXON@ORACLE.COM",10-AUG-18 07.42.19.360177000 AM,"CHRIS.SAXON@ORACLE.COM"
117463246204537119846605169766032886335,117463246204528657365867867361809943103,"Defining Columns",10,"<p>A table in Oracle Database can have up to 1,000 columns. You define these when you create a table. You can also add them to existing tables. </p>

<p>Every column has a data type. The data type determines the values you can store in the column and the operations you can do on it. The following statement creates a table with three columns. One varchar2, one number, and one date:</p>

<code>create table this_table_has_three_columns (
  this_is_a_character_column varchar2(100),
  this_is_a_number_column    number,
  this_is_a_date_column      date
);</code>",04-SEP-17 02.42.49.657847000 PM,"CHRIS.SAXON@ORACLE.COM",09-AUG-18 08.12.31.612268000 AM,"CHRIS.SAXON@ORACLE.COM"
117465572170966954644044556117853473401,117463246204528657365867867361809943103,"Viewing Column Information",20,"<p>You can find details about the columns in your user's tables by querying user_tab_columns. </p>
<p>This query finds the name, type, and limits of the columns in this schema:</p>

<code>select table_name, column_name, data_type, data_length, data_precision, data_scale
from   user_tab_columns;</code>",04-SEP-17 02.44.46.712263000 PM,"CHRIS.SAXON@ORACLE.COM",09-AUG-18 08.13.25.443436000 AM,"CHRIS.SAXON@ORACLE.COM"
117462377369435004023961807400607589627,117463246204528657365867867361809943103,"Adding Columns to Existing Tables",85,"<p>You add columns to an existing table with alter table. You can add as many as you want (up to the 1,000 column table limit):</p>

<p>The following adds two columns to the table this_table_has_three_columns. One timestamp and one blob:</p>

<code>alter table this_table_has_three_columns add (
  this_is_a_timestamp_column    timestamp, 
  this_is_a_binary_large_object blob
);

select column_name, data_type, data_length, data_precision, data_scale
from   user_tab_columns
where  table_name = 'THIS_TABLE_HAS_THREE_COLUMNS';</code>",04-SEP-17 02.45.49.383910000 PM,"CHRIS.SAXON@ORACLE.COM",09-AUG-18 08.36.42.845138000 AM,"CHRIS.SAXON@ORACLE.COM"
117462377369634476784198221214434108667,117463246204528657365867867361809943103,"Character Data Types",50,"<p>Oracle Database has three key character types:</p>

<ul>
<li>varchar2</li>
<li>char</li>
<li>clob</li>
</ul>

<p>You use these to store general purpose text.</p>

<h3>Varchar2</h3>

<p>This stores variable length text. You need to specify an upper limit for the size of these strings. In Oracle Database 11.2 and before, the maximum you can specify is 4,000 bytes. From 12.1 you can increase this length to 32,767.</p>

<h3>Char</h3>

<p>These store fixed-length strings. If the text you insert is shorter than the max length for the column, the database right pads it with spaces.</p>

<p>The maximum size of char is 2,000 bytes.</p>

<p>Only use char if you need fixed-width data. In the vast majority of cases, you should use varchar2 for short strings.</p>

<h3>Clob</h3>

<p>If you need to store text larger than the upper limit of a varchar2, use a clob. This is a character large object. It can store data up to (4 gigabytes - 1) * (database block size). In a default Oracle Database installation this is 32Tb!</p>

<p>The following statement creates a table with various character columns:</p>

<code>create table character_data (
  varchar_10_col   varchar2(10),
  varchar_4000_col varchar2(4000),
  char_10_col      char(10),
  clob_col         clob
);

select column_name, data_type, data_length
from   user_tab_columns
where  table_name = 'CHARACTER_DATA';</code>

<p>Each of these types also has an N variation; nchar, nvarchar2, and nclob. These store Unicode-only data. It's rare you'll use these data types.</p>",04-SEP-17 03.00.50.017760000 PM,"CHRIS.SAXON@ORACLE.COM",10-AUG-18 09.08.32.543629000 AM,"CHRIS.SAXON@ORACLE.COM"
